zip,dollars,timestamp,date,city,state,latitude,longitude
91011,150,"",2014-07-04,La Canada Flintridge,CA,34.2217,-118.2051
94523,30,"",2014-07-04,Pleasant Hill,CA,37.954,-122.0737
59911,10,"",2014-07-04,Bigfork,MT,48.1459,-113.9211
98332,25,"",2014-07-04,Gig Harbor,WA,47.3607,-122.6001
10037,250,"",2014-07-04,New York,NY,40.8135,-73.9381
60625,10,"",2014-07-04,Chicago,IL,41.9703,-87.7042
30568,25,"",2014-07-04,Rabun Gap,GA,34.9576,-83.3901
94040,100,"",2014-07-04,Mountain View,CA,37.3855,-122.088
60640,25,"",2014-07-04,Chicago,IL,41.9719,-87.6624
92651,100,"",2014-07-04,Laguna Beach,CA,33.5429,-117.7813
75956,150,"",2014-07-04, ,TX,30.6583,-93.8984
93103,75,"",2014-07-04,Santa Barbara,CA,34.4291,-119.6833
89523,100,"",2014-07-04,Reno,NV,39.5249,-119.9031
02144,100,"",2014-07-04,Somerville,MA,42.4003,-71.1221
33604,100,"",2014-07-04,Tampa,FL,28.0173,-82.4578
01966,5,"",2014-07-04,Rockport,MA,42.658,-70.6194
29407,25,"",2014-07-04,Charleston,SC,32.7993,-80.006
90401,100,"",2014-07-04,Santa Monica,CA,34.0176,-118.4907
98418,10,"",2014-07-04,Tacoma,WA,47.2232,-122.4465
23227,25,"",2014-07-04,Richmond,VA,37.6247,-77.4351
10280,100,"",2014-07-04,New York,NY,40.7105,-74.0163
98058,100,"",2014-07-04,Renton,WA,47.4465,-122.1216
48009,10,"",2014-07-04,Birmingham,MI,42.5444,-83.2133
60647,25,"",2014-07-04,Chicago,IL,41.9209,-87.7043
85028,10,"",2014-07-04,Phoenix,AZ,33.5851,-112.0087
27517,50,"",2014-07-04,Chapel Hill,NC,35.9182,-79.0035
60634,25,"",2014-07-04,Chicago,IL,41.9463,-87.8061
11757,10,"",2014-07-04,Lindenhurst,AL,40.6884,-73.3745
01054,50,"",2014-07-04,Leverett,MA,42.4682,-72.4993
94102,100,"",2014-07-04,San Francisco,CA,37.7813,-122.4167
78741,50,"",2014-07-04,Austin,TX,30.2315,-97.7223
68588,250,"",2014-07-04,Lincoln,NE,40.8206,-96.6928
78703,50,"",2014-07-04,Austin,TX,30.2907,-97.7648
08854,50,"",2014-07-04,Piscataway,NJ,40.5515,-74.459
32097,10,"",2014-07-04,Yulee,FL,30.6222,-81.5906
98407,10,"",2014-07-04,TACOMA,WA,47.2825,-122.5039
94127,250,"",2014-07-04,San Francisco,CA,37.7354,-122.4571
19072,25,"",2014-07-04,Narberth,PA,40.0177,-75.2594
60139,10,"",2014-07-04,Glendale Heights,IL,41.9205,-88.0793
60422,25,"",2014-07-04,Flossmoor,IL,41.5406,-87.6837
94103,25,"",2014-07-04,San Francisco,CA,37.7725,-122.4147
30238,25,"",2014-07-04,Jonesboro,GA,33.4944,-84.3797
"",10,"",2014-07-04,Montreal,QC,,
60031,5,"",2014-07-04,Gurnee,IL,42.3669,-87.9452
98133,10,"",2014-07-04,Seattle,WA,47.7377,-122.3431
20011,10,"",2014-07-04,Washington,DC,38.9518,-77.0203
59601,50,"",2014-07-04,Helena,MT,46.6131,-112.0213
97217,10,"",2014-07-04,Portland,OR,45.5742,-122.6842
83843,10,"",2014-07-04,Moscow,ID,46.7309,-116.9897
20707,50,"",2014-07-04,Laurel,MD,39.1077,-76.872
44221,25,"",2014-07-04,Cuyahoga Falls,OH,41.1401,-81.479
02130,50,"",2014-07-04,Jamaica Plain,MA,42.3126,-71.1115
11201,25,"",2014-07-04,Brooklyn,NY,40.694,-73.9903
02138,50,"",2014-07-04,Cambridge,MA,42.377,-71.1256
30534,100,"",2014-07-04,Dawsonville,GA,34.4537,-84.155
98002,25,"",2014-07-04,Auburn,WA,47.305,-122.2067
19147,10,"",2014-07-04,Philadelphia,PA,39.9362,-75.1563
85224,50,"",2014-07-04,Chandler,AZ,33.3301,-111.8632
75033,100,"",2014-07-04,Frisco,TX,33.256,-96.8853
95054,25,"",2014-07-04,Santa Clara,CA,37.3924,-121.9623
86004,25,"",2014-07-04,Flagstaff,AZ,35.2257,-111.5741
20906,10,"",2014-07-04,Aspen Hill,MD,39.084,-77.0613
46902,10,"",2014-07-04,Kokomo,IN,40.4509,-86.1352
94103,100,"",2014-07-04,San Francisco,CA,37.7725,-122.4147
60657,25,"",2014-07-04,Chicago,IL,41.9399,-87.6528
02445,100,"",2014-07-04,Brookline,MA,42.3259,-71.1341
98052,10,"",2014-07-04,Redmond,WA,47.6718,-122.1232
90046,10,"",2014-07-04,Los Angeles,CA,34.1074,-118.3652
94114,50,"",2014-07-04,San Francisco,CA,37.7587,-122.433
24070,100,"",2014-07-04,Catawba,VA,37.3696,-80.1284
97215,10,"",2014-07-04,Portland,OR,45.5143,-122.599
14221,20,"",2014-07-04,Buffalo,NY,42.9685,-78.7492
95120,100,"",2014-07-04,San Jose,CA,37.2144,-121.8574
94121,50,"",2014-07-04,San Francisco,CA,37.7786,-122.4892
02144,100,"",2014-07-04,Somerville,MA,42.4003,-71.1221
60010,10,"",2014-07-04,Port Barrington,IL,42.1614,-88.1383
72058,2,"",2014-07-04,Greenbrier,AR,35.2295,-92.3578
94533,50,"",2014-07-04,Fairfield,CA,38.2671,-122.0356
83843,10,"",2014-07-04,Moscow,ID,46.7309,-116.9897
91401,10,"",2014-07-04,Van Nuys,CA,34.1802,-118.4324
02138,50,"",2014-07-04,Cambridge,MA,42.377,-71.1256
30030,10,"",2014-07-04,Decatur,GA,33.7699,-84.295
32091,10,"",2014-07-04,Starke,FL,29.9583,-82.1185
98107,25,"",2014-07-04,Seattle,WA,47.6701,-122.3763
94061,25,"",2014-07-04,Redwood City,CA,37.4647,-122.2304
97701,25,"",2014-07-04,Bend,OR,44.0928,-121.2936
94043,100,"",2014-07-04,Mountain View,CA,37.4056,-122.0775
02908,10,"",2014-07-04,Providence,RI,41.8383,-71.4377
98102,50,"",2014-07-04,Seattle,WA,47.6302,-122.321
97222,10,"",2014-07-04,Milwaukie,OR,45.4373,-122.6147
40475,25,"",2014-07-04,Richmond,KY,37.7546,-84.2955
98117,100,"",2014-07-04,Seattle,WA,47.6873,-122.3772
94553,50,"",2014-07-04,Martinez,CA,37.9864,-122.135
45247,25,"",2014-07-04,Cincinnati,OH,39.2208,-84.6418
94301,250,"",2014-07-04,Palo Alto,CA,37.4443,-122.1497
87102,10,"",2014-07-04,Albuquerque,NM,35.0818,-106.6482
61704,25,"",2014-07-04,Bloomington,IL,40.4705,-88.9433
06451,20,"",2014-07-04,Meriden,CT,41.5401,-72.8189
02130,25,"",2014-07-04,Jamaica Plain,MA,42.3126,-71.1115
94521,100,"",2014-07-04,Concord,CA,37.9575,-121.975
80211,25,"",2014-07-04,Denver,CO,39.7665,-105.0204
83646,10,"",2014-07-04,Meridian,ID,43.6498,-116.4306
02476,25,"",2014-07-04,Arlington,MA,42.4162,-71.1752
80222,100,"",2014-07-04,Denver,CO,39.671,-104.9279
95076,50,"",2014-07-04,Watsonville,CA,36.9294,-121.7727
37204,10,"",2014-07-04,Nashville,TN,36.1067,-86.7743
02140,50,"",2014-07-04,Cambridge,MA,42.3932,-71.1338
34238,25,"",2014-07-04,Sarasota,FL,27.2427,-82.4751
85018,50,"",2014-07-04,Phoenix,AZ,33.4958,-111.9883
43212,10,"",2014-07-04,Columbus,OH,39.9874,-83.0456
06810,10,"",2014-07-04,Danbury,CT,41.3917,-73.4532
11235,20,"",2014-07-04,Brooklyn,NY,40.5839,-73.9536
94062,108,"",2014-07-04,Redwood City,CA,37.4245,-122.296
30342,10,"",2014-07-04,Atlanta,GA,33.8842,-84.3761
76022,25,"",2014-07-04,Bedford,TX,32.8297,-97.1454
01201,10,"",2014-07-04,Pittsfield,MA,42.4531,-73.2471
33321,100,"",2014-07-04,Tamarac,FL,26.212,-80.2696
30071,10,"",2014-07-04,Norcross,GA,33.9381,-84.1972
32308,50,"",2014-07-04,Tallahassee,FL,30.4771,-84.2246
02891,25,"",2014-07-04,Westerly,RI,41.3691,-71.8126
94539,25,"",2014-07-04,Fremont,CA,37.5176,-121.9287
75077,30,"",2014-07-04,Lewisville,TX,33.0775,-97.0704
85048,10,"",2014-07-04,Phoenix,AZ,33.316,-112.0669
95124,25,"",2014-07-04,San Jose,CA,37.2563,-121.9229
78664,25,"",2014-07-04,Round Rock,TX,30.5145,-97.668
13108,25,"",2014-07-04,Marcellus,NY,42.9821,-76.3323
33040,100,"",2014-07-04,Key West,FL,24.6557,-81.3824
06902,10,"",2014-07-04,Stamford,CT,41.0602,-73.5445
97217,10,"",2014-07-04,Portland,OR,45.5742,-122.6842
29579,10,"",2014-07-04,Myrtle Beach,SC,33.7377,-78.9787
04401,100,"",2014-07-04,Bangor,ME,44.8242,-68.7918
94110,50,"",2014-07-04,San Francisco,CA,37.7509,-122.4153
99362,100,"",2014-07-04,Walla Walla,WA,46.0614,-118.3315
48085,25,"",2014-07-04,TROY,MI,42.6006,-83.1198
94301,50,"",2014-07-04,Palo Alto,CA,37.4443,-122.1497
29526,10,"",2014-07-04,Conway,SC,33.8731,-79.0557
11791,25,"",2014-07-04,Syosset,NY,40.8146,-73.5024
03862,50,"",2014-07-04,North hampton,NH,42.9776,-70.8267
46307,10,"",2014-07-04,Crown Point,IN,41.4236,-87.3556
80014,100,"",2014-07-04,Aurora,CO,39.6662,-104.835
55441,50,"",2014-07-04,Minneapolis,MN,45.0058,-93.4193
91304,100,"",2014-07-04,West Hills,CA,34.2197,-118.6111
90013,100,"",2014-07-04,Los Angeles,CA,34.0448,-118.2434
95503,10,"",2014-07-04,Eureka,CA,40.7592,-124.1593
12204,3,"",2014-07-04,Albany,NY,42.6847,-73.7354
83647,100,"",2014-07-04,Mountain Home,ID,43.1392,-115.6963
60707,50,"",2014-07-04,Chicago,IL,41.9232,-87.8185
90026,50,"",2014-07-04,Los Angeles,CA,34.0766,-118.2646
10011,25,"",2014-07-04,New York,NY,40.7402,-73.9996
98101,10,"",2014-07-04,Seattle,WA,47.6114,-122.3305
94086,25,"",2014-07-04,Sunnyvale,CA,37.3764,-122.0238
93101,25,"",2014-07-04,Santa Barbara,CA,34.4197,-119.7078
53726,100,"",2014-07-04,Madison,WI,43.0696,-89.4239
46220,25,"",2014-07-04,Indianapolis,IN,39.8647,-86.1182
20011,250,"",2014-07-04,Washington,DC,38.9518,-77.0203
02140,10,"",2014-07-04,Cambridge,MA,42.3932,-71.1338
02420,25,"",2014-07-04,Lexington,MA,42.4563,-71.2166
02492,5,"",2014-07-04,Needham,MA,42.2798,-71.2501
91205,25,"",2014-07-04,Glendale,CA,34.1378,-118.2424
80110,25,"",2014-07-04,Englewood,CO,39.6463,-105.0092
97209,250,"",2014-07-04,Portland,OR,45.527,-122.6854
55419,100,"",2014-07-04,Minneapolis,MN,44.9026,-93.2886
02478,100,"",2014-07-04,Belmont,MA,42.4128,-71.2044
99516,250,"",2014-07-04,Anchorage,AK,61.1054,-149.78
89523,30,"",2014-07-04,Reno,NV,39.5249,-119.9031
97361,25,"",2014-07-04,Monmouth,OR,44.8377,-123.2512
82001,50,"",2014-07-04,Cheyenne,WY,41.1437,-104.7962
94539,25,"",2014-07-04,Fremont,CA,37.5176,-121.9287
55014,50,"",2014-07-04,Lino Lakes,MN,45.1528,-93.144
21214,10,"",2014-07-04,Baltimore,MD,39.3521,-76.5644
32765,25,"",2014-07-04,Oviedo,FL,28.6513,-81.2066
17601,25,"",2014-07-04,Lancaster,PA,40.0766,-76.3107
06066,10,"",2014-07-04,Vernon Rockville,CT,41.8501,-72.4649
94947,10,"",2014-07-04,NOVATO,CA,38.0973,-122.5837
10019,25,"",2014-07-04,New York City,NY,40.7651,-73.9858
98118,5,"",2014-07-04,Seattle,WA,47.5412,-122.275
49855,25,"",2014-07-04,Marquette,MI,46.5786,-87.4545
91367,5,"",2014-07-04,Woodland Hills,CA,34.1767,-118.6159
60660,10,"",2014-07-04,Chicago,IL,41.9909,-87.6629
97034,50,"",2014-07-04,Lake Oswego,OR,45.4093,-122.6847
27606,50,"",2014-07-04,Raleigh,NC,35.7645,-78.7112
19320,10,"",2014-07-04,Coatesville,PA,39.9843,-75.8253
95014,25,"",2014-07-04,Cupertino,CA,37.318,-122.0449
37919,30,"",2014-07-04,Knoxville,TN,35.9244,-84.0015
34420,10,"",2014-07-04,Belleview,FL,29.0531,-82.0375
94618,50,"",2014-07-04,Oakland,CA,37.8431,-122.2402
23456,5,"",2014-07-04,Virginia Beach,VA,36.7341,-76.0359
32960,10,"",2014-07-04,Vero Beach,FL,27.633,-80.4031
91765,10,"",2014-07-04,Diamond Bar,CA,34.0066,-117.8098
14620,3,"",2014-07-04,Rochester,NY,43.1317,-77.6062
33990,10,"",2014-07-04,Cape Coral,FL,26.6265,-81.9677
95816,10,"",2014-07-04,Sacramento,CA,38.5728,-121.4675
11224,10,"",2014-07-04,Brooklyn,NY,40.5767,-73.9884
08865,25,"",2014-07-04,Phillipsburg,NJ,40.7079,-75.1507
80220,25,"",2014-07-04,Denver,CO,39.7312,-104.9129
94303,25,"",2014-07-04,Palo Alto,CA,37.4673,-122.1388
04008,25,"",2014-07-04,Bowdoinham,ME,44.0368,-69.9188
02458,50,"",2014-07-04,Newton,MA,42.3528,-71.1875
76133,10,"",2014-07-04,Fort Worth,TX,32.6526,-97.3758
27510,250,"",2014-07-04,Carrboro,NC,35.9055,-79.0901
91423,50,"",2014-07-04,Sherman Oaks,CA,34.1526,-118.4322
78731,25,"",2014-07-04,Austin,TX,30.3471,-97.7609
94595,50,"",2014-07-04,Walnut Creek,CA,37.8753,-122.0703
61801,50,"",2014-07-04,Urbana,IL,40.1095,-88.2036
94608,10,"",2014-07-04,Eme,CA,37.8365,-122.2804
95017,10,"",2014-07-04,DAVENPORT,CA,37.0423,-122.2137
01742,25,"",2014-07-04,Concord,MA,42.4567,-71.3747
11201,100,"",2014-07-04,Brooklyn,NY,40.694,-73.9903
07480,25,"",2014-07-04,West Milford,NJ,41.0915,-74.375
60647,10,"",2014-07-04,Chicago,IL,41.9209,-87.7043
85203,10,"",2014-07-04,Mesa,AZ,33.437,-111.8057
02460,100,"",2014-07-04,Newton,MA,42.352,-71.2084
77006,50,"",2014-07-04,Houston,TX,29.7409,-95.3923
87114,25,"",2014-07-04,Albuquerque,NM,35.1868,-106.6652
94109,10,"",2014-07-04,San Francisco,CA,37.7917,-122.4186
68132,50,"",2014-07-04,Omaha,NE,41.2657,-95.996
63126,25,"",2014-07-04,St Louis,MO,38.5495,-90.3811
94523,50,"",2014-07-04,Pleasant Hill,CA,37.954,-122.0737
74107,50,"",2014-07-04,Tulsa,OK,36.1042,-96.0244
19032,10,"",2014-07-04,Folcroft,PA,39.8905,-75.2821
98038,10,"",2014-07-04,Maple Valley,WA,47.3845,-122.0574
21701,25,"",2014-07-04,Frederick,MD,39.4461,-77.335
63119,100,"",2014-07-04,Webster G,MO,38.5893,-90.3481
17011,10,"",2014-07-04,Camp Hill,PA,40.2352,-76.9291
15206,25,"",2014-07-04,Pittsburgh,PA,40.4723,-79.9132
10514,50,"",2014-07-04,Chappaqua,NY,41.1705,-73.7715
60656,10,"",2014-07-04,Chicago,IL,41.9735,-87.8658
55812,10,"",2014-07-04,Duluth,MN,46.8106,-92.0767
10025,10,"",2014-07-04,New York City,NY,40.7975,-73.9683
97124,10,"",2014-07-04,Hillsboro,OR,45.5387,-122.9636
43209,75,"",2014-07-04,Columbus,OH,39.9539,-82.9301
96002,25,"",2014-07-04,Redding,CA,40.5486,-122.3339
60404,50,"",2014-07-04,Shorewood,IL,41.5076,-88.2169
94524,25,"",2014-07-04,Concord,CA,37.7772,-121.9554
47803,100,"",2014-07-04,Terre Haute,IN,39.4657,-87.354
02467,25,"",2014-07-04,CHESTNUT HILL,MA,42.3164,-71.1612
11201,50,"",2014-07-04,Brooklyn,NY,40.694,-73.9903
34761,25,"",2014-07-04,Ocoee,FL,28.5837,-81.5326
98103,1000,"",2014-07-04,Seattle,WA,47.6734,-122.3426
13210,5,"",2014-07-04,Syracuse,NY,43.0354,-76.1282
10463,25,"",2014-07-04,Bronx,NY,40.8798,-73.9067
02144,25,"",2014-07-04,Somerville,MA,42.4003,-71.1221
98383,10,"",2014-07-04,Silverdale,WA,47.6621,-122.6981
"",10,"",2014-07-04,Seattle,WA,,
60654,25,"",2014-07-04,Chicago,IL,41.8923,-87.6373
44281,10,"",2014-07-04,Wadsworth,OH,41.0384,-81.7374
95062,50,"",2014-07-04,Santa Cruz,CA,36.9721,-121.9881
12561,50,"",2014-07-04,New Paltz,NY,41.7464,-74.1092
98033,100,"",2014-07-04,Kirkland,WA,47.6786,-122.1894
17225,10,"",2014-07-04,Greencastle,PA,39.7818,-77.747
98034,50,"",2014-07-04,Kirkland,WA,47.7188,-122.1966
92104,10,"",2014-07-04,San Diego,CA,32.7454,-117.1272
94549,50,"",2014-07-04,Lafayette,CA,37.8961,-122.1119
84057,25,"",2014-07-04,OREM,UT,40.3134,-111.6953
47906,50,"",2014-07-04,West Lafayette,IN,40.444,-86.9237
08108,50,"",2014-07-04,Collingswood,NJ,39.9157,-75.0634
76039,20,"",2014-07-04,Euless,TX,32.8582,-97.0832
94110,25,"",2014-07-04,San Francisco,CA,37.7509,-122.4153
"",25,"",2014-07-04,London,ON,,
85203,10,"",2014-07-04,Mesa,AZ,33.437,-111.8057
53711,25,"",2014-07-04,Madison,WI,43.0356,-89.4526
20164,25,"",2014-07-04,Sterling,VA,39.023,-77.3994
"",100,"",2014-07-04,Los Altos Hills,CA,,
94602,25,"",2014-07-04,Oakland,CA,37.8011,-122.2104
68516,25,"",2014-07-04,Lincoln,NE,40.7568,-96.6523
03235,50,"",2014-07-04,Franklin,NH,43.4426,-71.6491
90278,50,"",2014-07-04,Redondo Beach,CA,33.8707,-118.3715
94010,25,"",2014-07-04,Burlingame,CA,37.5671,-122.3676
94133,100,"",2014-07-04,San Francisco,CA,37.8002,-122.4091
91356,25,"",2014-07-04,Tarzana,CA,34.1671,-118.5414
80126,250,"",2014-07-04,Highlands Ranch,CO,39.5437,-104.9691
94087,50,"",2014-07-04,Sun,CA,37.3502,-122.0349
87544,25,"",2014-07-04,Los Alamos,NM,35.8663,-106.2676
30344,100,"",2014-07-04,East Point,GA,33.6919,-84.448
48103,25,"",2014-07-04,Ann Arbor,MI,42.2794,-83.784
27704,25,"",2014-07-04,Durham,NC,36.0383,-78.8764
28270,10,"",2014-07-04,Charlotte,NC,35.1355,-80.7669
30309,100,"",2014-07-04,Atlanta,GA,33.7984,-84.3883
01921,100,"",2014-07-04,Boxford,MA,42.6797,-71.0114
21228,10,"",2014-07-04,Catonsville,MD,39.2782,-76.7401
94920,500,"",2014-07-04,Belvedere Tiburon,CA,37.8843,-122.4637
78745,30,"",2014-07-04,Austin,TX,30.2063,-97.7956
93109,50,"",2014-07-04,Santa Barbara,CA,34.4038,-119.7194
02093,10,"",2014-07-04,Wrentham,MA,42.0617,-71.3396
19148,25,"",2014-07-04,Philadelphia,PA,39.9207,-75.1595
83402,50,"",2014-07-04,Idaho Falls,ID,43.4934,-112.0578
54115,10,"",2014-07-04,De Pere,WI,44.4388,-88.0806
21146,25,"",2014-07-04,Severna Park,MD,39.0811,-76.5577
28134,25,"",2014-07-04,Pineville,NC,35.0709,-80.8859
93105,25,"",2014-07-04,Santa Barbara,CA,34.4369,-119.7285
78733,100,"",2014-07-04,Austin,TX,30.3314,-97.8666
01880,100,"",2014-07-04,Wakefield,MA,42.5009,-71.0685
94930,10,"",2014-07-04,Fairfax,CA,37.9883,-122.5937
04107,50,"",2014-07-04,Cape Elizabeth,ME,43.6017,-70.2301
92404,10,"",2014-07-04,San Bernardino,CA,34.1426,-117.2606
98926,25,"",2014-07-04,Ellensburg,WA,46.9996,-120.5163
53715,50,"",2014-07-04,Madison,WI,43.0653,-89.4
93453,50,"",2014-07-04,Santa Margarita,CA,35.3584,-120.2596
94602,50,"",2014-07-04,Oakland,CA,37.8011,-122.2104
01778,100,"",2014-07-04,WAYLAND,MA,42.3486,-71.3588
59803,10,"",2014-07-04,Missoula,MT,46.8224,-114.0265
61701,10,"",2014-07-04,Bloomington,IL,40.4783,-88.9893
92126,100,"",2014-07-04,San Diego,CA,32.9161,-117.1402
07067,50,"",2014-07-04,Colonia,NJ,40.5937,-74.3164
94131,25,"",2014-07-04,San Francisco,CA,37.745,-122.4383
48823,30,"",2014-07-04,East Lansing,MI,42.7388,-84.4764
80304,10,"",2014-07-04,Boulder,CO,40.0375,-105.2771
93065,250,"",2014-07-04,Simi Valley,CA,34.2656,-118.7653
77070,1,"",2014-07-04,Houston,TX,29.9781,-95.5803
90802,10,"",2014-07-04,Long Beach,CA,33.7706,-118.182
78748,25,"",2014-07-04,Austin,TX,30.1743,-97.8225
97305,50,"",2014-07-04,Salem,OR,44.9961,-122.9124
94040,50,"",2014-07-04,Mountain View,CA,37.3855,-122.088
92624,25,"",2014-07-04,Capistrano Beach,CA,33.46,-117.6632
46062,10,"",2014-07-04,Noblesville,IN,40.0617,-86.0555
02132,250,"",2014-07-04,West Roxbury,MA,42.2787,-71.1589
94109,50,"",2014-07-04,San Francisco,CA,37.7917,-122.4186
11231,50,"",2014-07-04,Brooklyn,NY,40.6794,-74.0014
94117,10,"",2014-07-04,San Francisco,CA,37.7712,-122.4413
94611,50,"",2014-07-04,Piedmont,CA,37.8471,-122.2223
60062,10,"",2014-07-04,Northbrook,IL,42.1254,-87.8465
78759,100,"",2014-07-04,Austin,TX,30.4036,-97.7526
78839,25,"",2014-07-04,Crystal City,TX,28.687,-99.8264
19446,10,"",2014-07-04,Lansdale,PA,40.2378,-75.2955
28792,25,"",2014-07-04,Hendersonville,NC,35.3613,-82.4264
94402,25,"",2014-07-04,San Mateo,CA,37.5507,-122.3276
75214,50,"",2014-07-04,Dallas,TX,32.8248,-96.7498
03056,10,"",2014-07-04,Brunswick,VIC,"",""
63129,50,"",2014-07-04,Saint Louis,MO,38.4566,-90.3282
94070,100,"",2014-07-04,San Carlos,CA,37.4969,-122.2674
92104,25,"",2014-07-04,San Diego,CA,32.7454,-117.1272
94089,25,"",2014-07-04,Sunnyvale,CA,37.3983,-122.0006
98103,500,"",2014-07-04,Seattle,WA,47.6734,-122.3426
08054,10,"",2014-07-04,mount laurel,NJ,39.9478,-74.9036
36695,25,"",2014-07-04,Mobile,AL,30.6474,-88.2292
80215,10,"",2014-07-04,Lakewood,CO,39.7435,-105.1009
92404,10,"",2014-07-04,San Bernardino,CA,34.1426,-117.2606
98145,100,"",2014-07-04,Seattle,WA,47.4323,-121.8034
37072,10,"",2014-07-04,Goodlettsville,TN,36.3417,-86.7212
85023,10,"",2014-07-04,Phoenix,AZ,33.6324,-112.1118
70435,25,"",2014-07-04,Covington,LA,30.5661,-90.1098
94566,50,"",2014-07-04,Pleasanton,CA,37.6658,-121.8755
08873,25,"",2014-07-04,Somerset,NJ,40.5007,-74.5013
91941,10,"",2014-07-04,La Mesa,CA,32.7604,-117.0115
02806,100,"",2014-07-04,Barrington,RI,41.7443,-71.3175
97210,100,"",2014-07-04,Portland,OR,45.5303,-122.7033
98108,25,"",2014-07-04,Seattle,WA,47.5413,-122.3129
60613,10,"",2014-07-04,Chicago,IL,41.9543,-87.6575
95046,100,"",2014-07-04,San Martin,CA,37.0911,-121.5999
92627,25,"",2014-07-04,Costa Mesa,CA,33.6483,-117.9155
94117,100,"",2014-07-04,San Francisco,CA,37.7712,-122.4413
22902,500,"",2014-07-04,Charlottesville,VA,38.0266,-78.4804
77055,25,"",2014-07-04,Houston,TX,29.7971,-95.4958
85382,50,"",2014-07-04,Peoria,AZ,33.6308,-112.2072
94704,10,"",2014-07-04,Berkeley,CA,37.8664,-122.257
30044,25,"",2014-07-04,Lawrenceville,GA,33.9418,-84.0706
85281,250,"",2014-07-04,Tempe,AZ,33.4227,-111.9261
80026,10,"",2014-07-04,Lafayette,CO,39.998,-105.0963
07738,100,"",2014-07-04,Lincroft,NJ,40.3369,-74.1205
34787,250,"",2014-07-04,Winter Garden,FL,28.5423,-81.5911
95437,10,"",2014-07-04,Fort Bragg,CA,39.4402,-123.7703
44094,20,"",2014-07-04,Kirtland,OH,41.6302,-81.4076
98512,100,"",2014-07-04,"Olympia, Washington",WA,46.9498,-123.0212
94110,500,"",2014-07-04,San Francisco,CA,37.7509,-122.4153
02459,50,"",2014-07-04,Newton,MA,42.3341,-71.1833
94025,100,"",2014-07-04,Menlo Park,CA,37.4396,-122.1864
33912,25,"",2014-07-04,Fort Myers,FL,26.4972,-81.8246
37201,100,"",2014-07-04,Na,TN,36.1657,-86.7781
63139,100,"",2014-07-04,St. Louis,MO,38.6108,-90.292
02790,25,"",2014-07-04,Westport,MA,41.6211,-71.089
55418,100,"",2014-07-04,Minneapolis,MN,45.0192,-93.2401
15217,50,"",2014-07-04,Pittsburgh,PA,40.4308,-79.9205
60517,15,"",2014-07-04,Woodridge,IL,41.7518,-88.0488
16803,25,"",2014-07-04,State College,PA,40.8082,-77.8926
82072,25,"",2014-07-04,Laramie,WY,41.4247,-105.4781
94301,100,"",2014-07-04,"Palo Alto, CA",CA,37.4443,-122.1497
87111,100,"",2014-07-04,Albuquerque,NM,35.1347,-106.5222
75081,50,"",2014-07-04,Richardson,TX,32.9462,-96.7058
60202,50,"",2014-07-04,Evanston,IL,42.0302,-87.6865
02130,100,"",2014-07-04,Jamaica Plain,MA,42.3126,-71.1115
55102,10,"",2014-07-04,St Paul,MN,44.9372,-93.1209
91361,50,"",2014-07-04,Westlake Village,CA,34.1472,-118.8383
95060,10,"",2014-07-04,Santa Cruz,CA,37.0313,-122.1198
95062,25,"",2014-07-04,Santa Cruz,CA,36.9721,-121.9881
66061,25,"",2014-07-04,Olathe,KS,38.8865,-94.8204
90503,100,"",2014-07-04,Torrance,CA,33.8397,-118.3542
97214,25,"",2014-07-04,Portland,OR,45.5142,-122.6364
21704,25,"",2014-07-04,Frederick,MD,39.3455,-77.3832
97202,5,"",2014-07-04,Portland,OR,45.484,-122.6365
85207,5,"",2014-07-04,Mesa,AZ,33.4321,-111.6426
01201,10,"",2014-07-04,Pittsfield,MA,42.4531,-73.2471
20723,25,"",2014-07-04,Laurel,MD,39.1208,-76.8434
11216,100,"",2014-07-04,Brooklyn,NY,40.6794,-73.9496
74136,5,"",2014-07-04,Tulsa,OK,36.0605,-95.9452
90039,25,"",2014-07-04,Los Angeles,CA,34.1121,-118.2594
91711,50,"",2014-07-04,Claremont,CA,34.1092,-117.7183
53705,100,"",2014-07-04,Madison,WI,43.073,-89.4528
02467,25,"",2014-07-04,Chestnut Hill,MA,42.3164,-71.1612
70501,100,"",2014-07-04,Lafayette,LA,30.2361,-92.0083
97239,25,"",2014-07-04,Portland,OR,45.4983,-122.6913
27502,10,"",2014-07-04,Apex,NC,35.7225,-78.8408
60601,25,"",2014-07-04,Chicago,IL,41.8858,-87.6181
03033,100,"",2014-07-04,Brookline,NH,42.7384,-71.6663
75093,25,"",2014-07-04,Plano,TX,33.0299,-96.7889
55331,100,"",2014-07-04,Excelsior,MN,44.9007,-93.5791
80017,10,"",2014-07-04,Aurora,CO,39.6948,-104.7881
75023,25,"",2014-07-04,Plano,TX,33.055,-96.7365
92692,25,"",2014-07-04,Mission Viejo,CA,33.6144,-117.6433
20002,5,"",2014-07-04,Washington,DC,38.9024,-76.9901
12208,10,"",2014-07-04,Albany,NY,42.656,-73.7964
17601,25,"",2014-07-04,Lancaster,PA,40.0766,-76.3107
"",100,"",2014-07-04,Fairfield,CA,,
30075,25,"",2014-07-04,Roswell,GA,34.0408,-84.3859
85012,50,"",2014-07-04,Phoenix,AZ,33.5097,-112.0678
21042,50,"",2014-07-04,Ellicott City,MD,39.2726,-76.8614
